"Family","Genus","Species","CTmax","CTmin","Lat_max","Long_max","Lat_min","Long_min","CTmax_Tmax","CTmax_Tmin","CTmax_Tmean","CTmax_STR","CTmin_Tmax","CTmin_Tmin","CTmin_Tmean","CTmin_STR","Group","CTrange","Chelsa_STmax","Chelsa_STmin","Chelsa_STR","Temp_block"
"Strigidae","Aegolius","acadicus",32,24,42.28,-83.74,42.28,-83.74,28.79,-7.47,10.05,36.26,28.79,-7.47,10.05,36.26,"Bird",8,27.5066666666667,-7.69666666666667,35.2033333333334,"Block_1"
"Strigidae","Glaucidium","gnoma",35,27,31.93,-109.38,31.93,-109.38,32.51,-1.91,15.47,34.42,32.51,-1.91,15.47,34.42,"Bird",8,29.1766666666667,-1.14,30.3166666666667,"Block_1"
"Strigidae","Otus","leucotis",32,20,-29.6,30.22,-29.6,30.22,26.07,3.88,17.14,22.19,26.07,3.88,17.14,22.19,"Bird",12,17.7566666666667,14.73,3.0266666666667,"Block_19"
"Tytonidae","Tyto","alba",32.5,22.5,28.37,-81.22,28.37,-81.22,33.32,10.48,23.04,22.83,33.32,10.48,23.04,22.83,"Bird",10,31.8233333333333,11.9166666666667,19.9066666666666,"Block_1"
"Trochilidae","Trochilus","polytmus",29,20,18.23,-77.62,18.23,-77.62,31.47,20.48,26.26,10.99,31.47,20.48,26.26,10.99,"Bird",9,31.0933333333333,18.8933333333333,12.2,"Block_1"
"Trochilidae","Trochilus","scitulus",29,20,18.23,-77.62,18.23,-77.62,31.47,20.48,26.26,10.99,31.47,20.48,26.26,10.99,"Bird",9,31.0933333333333,18.8933333333333,12.2,"Block_1"
"Phoeniculidae","Phoeniculus","purpureus",35,23.7,-32.02,27.4,-32.02,27.4,27.2,4.82,16.56,22.38,27.2,4.82,16.56,22.38,"Bird",11.3,19.6,16.35,3.25,"Block_19"
"Desidae","Myro","kerguelenensis",35.4,-6.4,-46.9,37.74,-46.9,37.74,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",41.8,2.81333333333334,1.72666666666666,1.08666666666668,"Block_20"
"Linyphiidae","Prinerigone","vagans",35.9,-8.1,-46.9,37.74,-46.9,37.74,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",44,2.81333333333334,1.72666666666666,1.08666666666668,"Block_20"
"Staphylinidae","Halmaeusa","atriceps",32.2,1.9,-46.9,37.8,-46.9,37.8,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",30.3,4.46,4.09333333333333,0.36666666666667,"Block_20"
"Helcomyzidae","Paractora","dreuxi",30.2,-2.7,-46.9,37.8,-46.9,37.8,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",32.9,4.46,4.09333333333333,0.36666666666667,"Block_20"
"Elipsocidae","Antarctopsocus","jeanneli",29.5,-7.7,-46.9,37.8,-46.9,37.8,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",37.2,4.46,4.09333333333333,0.36666666666667,"Block_20"
"Brachyceridae","Palirhoeus","eatoni",39.2,-1.8,-46.8,37.7,-46.8,37.7,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",41,6.46333333333334,6.11666666666667,0.34666666666667,"Block_20"
"Brachyceridae","Bothrometopus","randi",36.6,-3.7,-46.8,37.7,-46.8,37.7,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",40.3,6.46333333333334,6.11666666666667,0.34666666666667,"Block_20"
"Brachyceridae","Ectemnorhinus","marioni",38,-4.3,-46.8,37.7,-46.8,37.7,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",42.3,6.46333333333334,6.11666666666667,0.34666666666667,"Block_20"
"Brachyceridae","Ectemnorhinus","similis",36.5,-4.7,-46.8,37.7,-46.8,37.7,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",41.2,6.46333333333334,6.11666666666667,0.34666666666667,"Block_20"
"Brachyceridae","Bothrometopus","parvulus_parvulus",38.7,-5.8,-46.8,37.7,-46.8,37.7,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",44.5,6.46333333333334,6.11666666666667,0.34666666666667,"Block_20"
"Brachyceridae","Bothrometopus","elongatus",37.5,-6.4,-46.8,37.7,-46.8,37.7,10.25,0.09,4.69,10.16,10.25,0.09,4.69,10.16,"Invertebrate",43.9,6.46333333333334,6.11666666666667,0.34666666666667,"Block_20"
"Formicidae","Linepithema","humile",37.7,-0.1,-33.92,18.87,-33.92,18.87,28.54,7.18,17.57,21.36,28.54,7.18,17.57,21.36,"Invertebrate",37.8,16.3466666666667,16.2733333333333,0.0733333333333981,"Block_19"
"Chrysomelidae","Chirodica","chalcoptera",41.8,-0.3,-33.36,18.5,-33.36,18.5,30.44,7.71,18.62,22.74,30.44,7.71,18.62,22.74,"Invertebrate",42.1,17.29,16.8266666666667,0.463333333333299,"Block_19"
"Hodotermitidae","Hodotermes","mossambicus",47.27,7.13,-28,25.5,-28,25.5,31.92,0.27,18.27,31.65,31.92,0.27,18.27,31.65,"Invertebrate",40.14,18.0633333333333,17.8,0.2633333333333,"Block_19"
"Tenebrionidae","Physadesmia","globosa",50.8,13.7,-24,14.6,-24,14.6,27.33,10.72,19.36,16.62,27.33,10.72,19.36,16.62,"Invertebrate",37.1,21.02,15.8533333333333,5.1666666666667,"Block_19"
"Tenebrionidae","Onymacris","unguicularis",50.4,12.3,-24,14.6,-24,14.6,27.33,10.72,19.36,16.62,27.33,10.72,19.36,16.62,"Invertebrate",38.1,21.02,15.8533333333333,5.1666666666667,"Block_19"
"Tenebrionidae","Onymacris","plana",48.9,10.5,-24,14.6,-24,14.6,27.33,10.72,19.36,16.62,27.33,10.72,19.36,16.62,"Invertebrate",38.4,21.02,15.8533333333333,5.1666666666667,"Block_19"
"Tenebrionidae","Onymacris","rugatipennis",50.5,10.5,-24,14.6,-24,14.6,27.33,10.72,19.36,16.62,27.33,10.72,19.36,16.62,"Invertebrate",40,21.02,15.8533333333333,5.1666666666667,"Block_19"
"Tenebrionidae","Onymacris","marginipennis",47.4,9.4,-24,14.6,-24,14.6,27.33,10.72,19.36,16.62,27.33,10.72,19.36,16.62,"Invertebrate",38,21.02,15.8533333333333,5.1666666666667,"Block_19"
"Tenebrionidae","Onymacris","bicolor",49,9,-24,14.6,-24,14.6,27.33,10.72,19.36,16.62,27.33,10.72,19.36,16.62,"Invertebrate",40,21.02,15.8533333333333,5.1666666666667,"Block_19"
"Formicidae","Melophorus","bagoti",56.7,13.8,-23.7,133.88,-23.7,133.88,35.99,3.99,20.85,32,35.99,3.99,20.85,32,"Invertebrate",42.9,23.2133333333333,19.7833333333333,3.43,"Block_26"
"Formicidae","Monomorium","alamarum",49,13.3,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",35.7,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Ocymyrmex","barbiger",51.4,12.1,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",39.3,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Tetramorium","sericeiventre",47.9,11.6,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",36.3,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Tetramorium","rufescens",46.9,11.4,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",35.5,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Monomorium","vatranum",49,10.9,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",38.1,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Monomorium","viator",46.7,9.1,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",37.6,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Messor","denticornis",47.5,8.6,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",38.9,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Formicidae","Pheidole","tenuinodis",42.9,8.5,-23.08,15.37,-23.08,15.37,31.02,10.11,21.02,20.92,31.02,10.11,21.02,20.92,"Invertebrate",34.4,25.3933333333333,16.4533333333333,8.94,"Block_19"
"Lycosidae","Lycosa","sp.1",50,0,9.2,-79.8,9.2,-79.8,30.07,22.79,26.56,7.29,30.07,22.79,26.56,7.29,"Invertebrate",50,28.7633333333333,23.5866666666667,5.1766666666666,"Block_1"
"Drosophilidae","Scaptodrosophila","dorsocentralis",34.2,8.3,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",25.9,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","bipectinata",33.5,7.1,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",26.4,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","bocki",33.2,6.8,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",26.4,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","quadrilineata",33.9,6.8,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",27.1,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","takahashii",32.5,4.5,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",28,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Scaptodrosophila","bryani",35.5,4.2,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",31.3,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","elegans",33.6,3.6,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",30,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","ruberrima",32.1,2.5,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",29.6,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","ficusphila",33.5,1.7,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",31.8,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Drosophila","lacteicornis",32.5,1.7,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",30.8,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Drosophilidae","Scaptodrosophila","coracina",34.5,-2.4,24.3,123.8,24.3,123.8,31.42,15.88,23.89,15.54,31.42,15.88,23.89,15.54,"Invertebrate",36.9,28.2366666666667,17.6233333333333,10.6133333333334,"Block_16"
"Rhinotermitidae","Reticulitermes","flavipes",44.3,1.6,32.61,-85.48,32.61,-85.48,33.02,1.45,17.77,31.57,33.02,1.45,17.77,31.57,"Invertebrate",42.7,31.6633333333333,4.16666666666667,27.4966666666666,"Block_1"
"Drosophilidae","Drosophila","sternopleuralis",31.4,1.7,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",29.7,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Drosophilidae","Drosophila","rufa",32.9,0.6,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",32.3,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Drosophilidae","Drosophila","lutescens",31.1,0.5,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",30.6,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Drosophilidae","Drosophila","daruma",33.4,-0.2,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",33.6,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Drosophilidae","Drosophila","suzukii",32.7,-1.2,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",33.9,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Drosophilidae","Drosophila","angularis",34.4,-2.1,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",36.5,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Drosophilidae","Drosophila","bizonata",32.9,-2.7,35.5,139.7,35.5,139.7,29.72,0.95,16.14,28.77,29.72,0.95,16.14,28.77,"Invertebrate",35.6,27.2166666666667,2.71333333333333,24.5033333333334,"Block_16"
"Formicidae","Trachymyrmex","smithi_neomexicanus",36.7,9.7,35.65,-106.77,35.65,-106.77,28.67,-8.64,8.75,37.31,28.67,-8.64,8.75,37.31,"Invertebrate",27,30.0633333333333,-5.09,35.1533333333333,"Block_1"
"Formicidae","Formica","perpilosa",45.2,5.2,35.65,-106.77,35.65,-106.77,28.67,-8.64,8.75,37.31,28.67,-8.64,8.75,37.31,"Invertebrate",40,30.0633333333333,-5.09,35.1533333333333,"Block_1"
"Drosophilidae","Drosophila","curviceps",30,-3,36.5,138.5,36.5,138.5,24.91,-7.78,8.92,32.69,24.91,-7.78,8.92,32.69,"Invertebrate",33,24.9366666666667,-8.07,33.0066666666667,"Block_16"
"Formicidae","Myrmecocystus","romainei",46.1,12,36.68,-108.31,36.68,-108.31,34.2,-8.83,11.48,43.03,34.2,-8.83,11.48,43.03,"Invertebrate",34.1,32.9966666666667,-6.96,39.9566666666667,"Block_1"
"Formicidae","Myrmecocystus","depilis",47.4,11.6,36.68,-108.31,36.68,-108.31,34.2,-8.83,11.48,43.03,34.2,-8.83,11.48,43.03,"Invertebrate",35.8,32.9966666666667,-6.96,39.9566666666667,"Block_1"
"Formicidae","Myrmecocystus","mimicus",47.7,11.2,36.68,-108.31,36.68,-108.31,34.2,-8.83,11.48,43.03,34.2,-8.83,11.48,43.03,"Invertebrate",36.5,32.9966666666667,-6.96,39.9566666666667,"Block_1"
"Formicidae","Myrmecocystus","mexican",44.2,-0.4,36.68,-108.31,36.68,-108.31,34.2,-8.83,11.48,43.03,34.2,-8.83,11.48,43.03,"Invertebrate",44.6,32.9966666666667,-6.96,39.9566666666667,"Block_1"
"Rhinotermitidae","Coptotermes","formosanus",45.6,8.2,39.39,-85.48,39.39,-85.48,29.61,-6.05,11.84,35.65,29.61,-6.05,11.84,35.65,"Invertebrate",37.4,28.51,-4.96333333333333,33.4733333333333,"Block_1"
"Thomisidae","Misumenoides","formosipes",48.2,2.2,40.5,-74.5,40.5,-74.5,30.34,-4.81,12.21,35.14,30.34,-4.81,12.21,35.14,"Invertebrate",46,29.8966666666667,-3.34,33.2366666666667,"Block_1"
"Thomisidae","Misumenops","asperatus",45.1,-1.4,40.5,-74.5,40.5,-74.5,30.34,-4.81,12.21,35.14,30.34,-4.81,12.21,35.14,"Invertebrate",46.5,29.8966666666667,-3.34,33.2366666666667,"Block_1"
"Drosophilidae","Drosophila","immigrans",31.5,1,43,141.3,43,141.3,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",30.5,23.0066666666667,-10.6833333333333,33.69,"Block_16"
"Drosophilidae","Drosophila","lacertosa",31,0.7,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",30.3,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","biauraria",32.5,-2.7,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",35.2,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","auraria",33.9,-3.3,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",37.2,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","unispina",32.3,-3.5,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",35.8,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Hirtodrosophila","histrioides",32.3,-3.5,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",35.8,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","brachynephros",33.6,-3.7,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",37.3,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","curvispina",32.6,-4.5,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",37.1,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","nigromaculata",34.3,-4.5,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",38.8,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","orientacea",31.9,-4.5,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",36.4,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Drosophila","kanekoi",35.4,-5.5,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",40.9,23.63,-8.92,32.55,"Block_16"
"Drosophilidae","Scaptodrosophila","pallida",33.9,-6.3,43.1,141.4,43.1,141.4,23.8,-8.79,7.67,32.59,23.8,-8.79,7.67,32.59,"Invertebrate",40.2,23.63,-8.92,32.55,"Block_16"
"Liocranidae","Agroeca","proxima",37.4,-6.7,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",44.1,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Liocranidae","Scotina","gracilipes",41.4,-6.9,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",48.3,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Lycosidae","Pardosa","nigriceps",39.7,-7.2,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",46.9,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Clubionidae","Clubiona","trivialis",42.1,-7.4,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",49.5,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Linyphiidae","Oedothorax","apicatus",40.8,-7.5,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",48.3,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Theridiidae","Crustulina","guttata",41.8,-8,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",49.8,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Clubionidae","Clubiona","diversa",41.4,-10.2,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",51.6,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Philodromidae","Philodromus","aureolus",42.1,-10.8,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",52.9,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Thomisidae","Tibellus","oblongus",42.8,-13,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",55.8,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Theridiidae","Dipoena","inornata",43.2,-16.4,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",59.6,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Clubionidae","Clubiona","similis",42.2,-16.9,55.4,14.19,55.4,14.19,21.93,-1.11,8.78,23.04,21.93,-1.11,8.78,23.04,"Invertebrate",59.1,18.8533333333333,0.86,17.9933333333333,"Block_9"
"Tenrecidae","Setifer","setosus",33,28,25.53,-80.16,25.53,-80.16,32.22,15.45,24.76,16.77,32.22,15.45,24.76,16.77,"Mammal",5,29.4266666666667,19.6666666666667,9.76,"Block_1"
"Ailuridae","Ailurus","fulgens",36,25,33.1,103.27,33.1,103.27,16.19,-18.66,1.11,34.86,16.19,-18.66,1.11,34.86,"Mammal",11,15.1366666666667,-18.7933333333333,33.93,"Block_16"
"Canidae","Canis","mesomelas",27.5,22.5,-30.33,22.57,-30.33,22.57,34.15,1.49,18.35,32.66,34.15,1.49,18.35,32.66,"Mammal",5,18.03,16.5333333333333,1.4966666666667,"Block_19"
"Canidae","Canis","latrans",26,22,33.4,-112.5,33.4,-112.5,41.55,5.07,22.57,36.47,41.55,5.07,22.57,36.47,"Mammal",4,41.9733333333333,6.04666666666667,35.9266666666666,"Block_1"
"Canidae","Vulpes","macrotis",33,19,33.4,-111.5,33.4,-111.5,38.29,3.95,20.3,34.34,38.29,3.95,20.3,34.34,"Mammal",14,39.96,4.81333333333333,35.1466666666667,"Block_1"
"Canidae","Vulpes","zerda",32,23.4,33.8,8.4,33.8,8.4,40.23,6.98,22.68,33.25,40.23,6.98,22.68,33.25,"Mammal",8.6,39.6766666666667,6.22,33.4566666666667,"Block_8"
"Eupleridae","Fossa","fossana",34,26,-18.46,48.5,-18.46,48.5,27.5,13.15,20.79,14.36,27.5,13.15,20.79,14.36,"Mammal",8,15.8466666666667,15.5333333333333,0.3133333333334,"Block_21"
"Felidae","Leopardus","pardalis",33,22,-3.547357,-66.00645,-3.547357,-66.00645,30.91,21.31,26.68,9.6,30.91,21.31,26.68,9.6,"Mammal",11,28.64,23.3233333333333,5.3166666666667,"Block_18"
"Felidae","Leopardus","wiedii",38,29,-3.673795,-72.79065,-3.673795,-72.79065,31.84,21.12,27.03,10.71,31.84,21.12,27.03,10.71,"Mammal",9,27.95,23.5433333333333,4.4066666666667,"Block_18"
"Herpestidae","Galerella","sanguinea",37,26,10.21,40.24,10.21,40.24,35.07,16.02,26.36,19.05,35.07,16.02,26.36,19.05,"Mammal",11,35.6833333333333,17.35,18.3333333333333,"Block_14"
"Herpestidae","Suricata","suricatta",33,30,-33.47,24.3,-33.47,24.3,29.9,5.17,17.58,24.73,29.9,5.17,17.58,24.73,"Mammal",3,18.4633333333333,15.8633333333333,2.6,"Block_19"
"Mephitidae","Spilogale","putorius",36,30,26.28,-81.04,26.28,-81.04,32.9,12.26,23.81,20.65,32.9,12.26,23.81,20.65,"Mammal",6,32.1233333333333,14.0933333333333,18.03,"Block_1"
"Nandiniidae","Nandinia","binotata",34,27,2.48,11.98,2.48,11.98,28.02,20.94,25.38,7.07,28.02,20.94,25.38,7.07,"Mammal",7,27.8366666666667,20.7533333333333,7.0833333333334,"Block_5"
"Procyonidae","Potos","flavus",30,23,6.58,-74.17,6.58,-74.17,33.53,23.94,28.31,9.59,33.53,23.94,28.31,9.59,"Mammal",7,32.2466666666667,23.4933333333333,8.7533333333334,"Block_1"
"Viverridae","Genetta","tigrina",35,26,-33.11,22.05,-33.11,22.05,29.31,3.02,16,26.28,29.31,3.02,16,26.28,"Mammal",9,17.5,16.5933333333333,0.906666666666698,"Block_19"
"Viverridae","Arctictis","binturong",36,27,16.02,98.36,16.02,98.36,28.71,16.06,25.82,12.65,28.71,16.06,25.82,12.65,"Mammal",9,27.8333333333333,18.29,9.5433333333333,"Block_16"
"Viverridae","Paradoxurus","hermaphroditus",36,27,21.77,95.89,21.77,95.89,34.14,14.5,27.43,19.64,34.14,14.5,27.43,19.64,"Mammal",9,32.58,15.0066666666667,17.5733333333333,"Block_16"
"Delphinidae","Tursiops","truncatus",23,5.9,32.6,-117.2,32.6,-117.2,25.58,8.9,17.88,16.67,25.58,8.9,17.88,16.67,"Mammal",17.1,20.9166666666667,12.28,8.6366666666667,"Block_1"
"Emballonuridae","Saccopteryx","bilineata",35,30,10.25,-85.05,10.25,-85.05,31.67,23.92,28.13,7.75,31.67,23.92,28.13,7.75,"Mammal",5,30.2766666666667,22.5866666666667,7.69,"Block_1"
"Hipposideridae","Hipposideros","diadema",34,29,-5.21,145.8,-5.21,145.8,31.5,20.7,26.13,10.8,31.5,20.7,26.13,10.8,"Mammal",5,27.86,25.2433333333333,2.6166666666667,"Block_27"
"Hipposideridae","Hipposideros","galeritus",32,29,3.86,114.43,3.86,114.43,31.12,22.5,26.67,8.62,31.12,22.5,26.67,8.62,"Mammal",3,30.8933333333333,23.0566666666667,7.8366666666666,"Block_16"
"Megadermatidae","Macroderma","gigas",35,30,-13.8,131.8,-13.8,131.8,33.84,13.9,27,19.94,33.84,13.9,27,19.94,"Mammal",5,29.1933333333333,23.8933333333333,5.3,"Block_26"
"Molossidae","Molossus","molossus",36,32,-20.49,-49.22,-20.49,-49.22,31.97,14.35,25.11,17.62,31.97,14.35,25.11,17.62,"Mammal",4,27.35,22.4166666666667,4.9333333333333,"Block_18"
"Molossidae","Tadarida","brasiliensis",32.7,26.3,-18.29,-64.06,-18.29,-64.06,26.82,8.59,19.17,18.22,26.82,8.59,19.17,18.22,"Mammal",6.4,20.2233333333333,16.4066666666667,3.8166666666666,"Block_18"
"Mormoopidae","Pteronotus","quadridens",38,30,18.39,-67.15,18.39,-67.15,30.35,20.41,25.57,9.94,30.35,20.41,25.57,9.94,"Mammal",8,29.89,23.5566666666667,6.3333333333333,"Block_1"
"Natalidae","Natalus","tumidirostris",35,28,11.47,-70.14,11.47,-70.14,33.8,23.75,28.91,10.06,33.8,23.75,28.91,10.06,"Mammal",7,33.4033333333333,24.27,9.1333333333333,"Block_1"
"Noctilionidae","Noctilio","albiventris",38,32,-20.06,-56.47,-20.06,-56.47,32.2,15.08,25.09,17.12,32.2,15.08,25.09,17.12,"Mammal",6,27.8,23.8966666666667,3.9033333333333,"Block_18"
"Noctilionidae","Noctilio","leporinus",38,28,-20.05,-56.48,-20.05,-56.48,32.2,15.08,25.09,17.12,32.2,15.08,25.09,17.12,"Mammal",10,27.7933333333333,23.9033333333333,3.89,"Block_18"
"Phyllostomidae","Glossophaga","longirostris",37,31.5,11.47,-70.14,11.47,-70.14,33.8,23.75,28.91,10.06,33.8,23.75,28.91,10.06,"Mammal",5.5,33.4033333333333,24.27,9.1333333333333,"Block_1"
"Phyllostomidae","Leptonycteris","yerbabuenae",38,35.5,32.13,-110.51,32.13,-110.51,34.91,3.33,18.63,31.58,34.91,3.33,18.63,31.58,"Mammal",2.5,30.4966666666667,-1.76333333333334,32.26,"Block_1"
"Phyllostomidae","Glossophaga","soricina",35.2,31.4,-22.41,-47.57,-22.41,-47.57,28.05,11.5,20.86,16.55,28.05,11.5,20.86,16.55,"Mammal",3.8,24.2333333333333,20.26,3.9733333333333,"Block_18"
